machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_3,295.21,41.8,0.0679,0.426,0.057
M_1,297.78,41.01,0.1485,0.454,0.103
M_3,296.76,43.08,0.1674,0.554,0.147
M_1,301.84,41.5,0.4041,0.694,0.314
M_3,298.46,42.44,0.398,0.577,0.259
M_2,300.84,45.01,0.2455,0.413,0.138
M_1,290.65,39.48,0.0557,0.32,0.014
M_2,300.84,40.25,0.4471,0.597,0.293
M_1,295.14,42.69,0.0326,0.419,0.039
M_3,294.94,43.38,0.084,0.375,0.046
M_3,297.79,40.04,0.246,0.579,0.191
M_1,297.26,42.68,0.0907,0.38,0.051
M_2,296.61,41.02,0.0696,0.387,0.044
M_3,297.41,44.7,0.1783,0.396,0.096
M_2,300.93,43.28,0.2461,0.542,0.184
M_1,298.62,43.89,0.0773,0.448,0.069
M_2,292.19,43.15,0.117,0.448,0.087
M_1,298.07,44.86,0.0749,0.383,0.045
M_3,297.2,42.55,0.141,0.442,0.096
M_1,296.23,42.36,0.068,0.365,0.036
M_3,296.9,44.23,0.105,0.505,0.101
M_2,295.0,42.66,0.0382,0.326,0.009
M_1,296.36,43.62,0.1266,0.472,0.1
M_3,300.03,44.75,0.1863,0.557,0.157
M_3,295.45,40.75,0.0266,0.326,0.004
M_1,299.38,41.31,0.2519,0.55,0.183
M_3,297.87,42.19,0.1688,0.542,0.143
M_2,301.73,42.89,0.5698,0.659,0.376
M_2,301.44,42.9,0.4971,0.695,0.354
M_3,301.12,43.88,0.2872,0.485,0.184
M_2,296.82,42.01,0.2098,0.539,0.161
M_2,297.71,41.14,0.0797,0.339,0.032
M_2,294.5,41.65,0.0568,0.329,0.018
M_1,293.16,43.05,0.1784,0.587,0.163
M_1,298.79,41.16,0.0614,0.496,0.079
M_3,296.28,42.66,0.3344,0.524,0.212
M_3,293.83,40.32,0.0215,0.447,0.044
M_3,298.77,41.59,0.3582,0.575,0.24
M_1,293.45,41.41,0.091,0.359,0.044
M_1,304.75,44.96,0.4366,0.51,0.284
M_2,293.16,43.22,0.1252,0.533,0.12
M_3,295.78,41.85,0.2355,0.495,0.157
M_1,297.64,38.92,0.1304,0.346,0.057
M_1,296.18,42.91,0.0558,0.313,0.012
M_1,295.32,40.12,0.2667,0.606,0.21
M_1,299.47,43.63,0.5962,0.685,0.385
M_3,296.25,44.45,0.2585,0.538,0.182
M_2,293.35,43.44,0.1246,0.356,0.058
M_1,292.31,41.42,0.1662,0.51,0.131
M_2,295.15,42.25,0.0963,0.388,0.057
M_2,294.65,43.62,0.0268,0.295,0.0
M_3,295.54,42.35,0.1791,0.468,0.122
M_3,295.9,42.73,0.3319,0.512,0.206
M_1,293.92,40.76,0.0244,0.411,0.032
M_1,298.4,41.09,0.1515,0.471,0.11
M_2,298.19,42.81,0.1916,0.39,0.1
M_3,297.12,43.42,0.1482,0.47,0.109
M_1,298.73,43.63,0.2361,0.524,0.167
M_3,297.38,43.24,0.2369,0.382,0.118
M_1,297.92,43.64,0.0599,0.42,0.052
M_2,303.59,41.43,0.1699,0.475,0.144
M_2,297.76,45.02,0.1909,0.5,0.138
M_3,297.02,43.57,0.2771,0.564,0.2
M_3,292.98,42.03,0.1395,0.374,0.071
M_2,299.46,44.75,0.2954,0.51,0.189
M_2,300.91,43.39,0.2317,0.549,0.18
M_1,299.05,44.21,0.2834,0.636,0.228
M_2,293.59,40.98,0.0371,0.315,0.004
M_3,297.14,45.01,0.1885,0.476,0.129
M_1,299.15,43.65,0.2857,0.592,0.213
M_3,297.62,41.89,0.1779,0.624,0.176
M_1,291.8,42.3,0.0483,0.475,0.065
M_3,291.94,41.72,0.1921,0.496,0.138
M_2,297.45,38.61,0.0251,0.457,0.049
M_3,300.79,41.53,0.1124,0.503,0.109
M_3,297.84,42.14,0.1272,0.366,0.063
M_3,294.09,42.17,0.1269,0.385,0.069
M_1,293.54,42.18,0.2451,0.497,0.162
M_1,293.74,40.85,0.1969,0.474,0.132
M_1,298.31,40.03,0.0897,0.362,0.045
M_3,297.96,42.37,0.1666,0.48,0.121
M_3,290.04,45.75,0.0872,0.418,0.063
M_1,298.64,43.25,0.2928,0.501,0.185
M_2,289.41,43.79,0.0851,0.372,0.046
M_2,296.85,42.25,0.1179,0.567,0.129
M_2,302.32,43.62,0.5714,0.779,0.423
M_1,297.49,42.79,0.0799,0.313,0.023
M_2,298.91,43.89,0.3224,0.647,0.249
M_1,298.08,45.66,0.2003,0.589,0.174
M_1,297.59,40.09,0.1198,0.48,0.099
M_2,297.29,45.28,0.1531,0.42,0.093
M_1,297.63,44.05,0.4342,0.61,0.286
M_2,296.94,41.87,0.0963,0.566,0.119
M_2,298.51,43.33,0.2482,0.415,0.134
M_2,298.43,43.64,0.1216,0.393,0.07
M_2,291.0,42.88,0.0315,0.365,0.019
M_3,302.88,39.95,0.1697,0.391,0.11
M_2,294.53,46.46,0.3271,0.569,0.224
M_1,299.62,44.67,0.2245,0.524,0.162
M_1,296.77,45.15,0.0224,0.42,0.034
M_2,295.08,44.47,0.1069,0.385,0.06
M_2,297.09,43.06,0.1687,0.503,0.129
M_3,294.63,41.58,0.1494,0.46,0.106
M_3,294.13,42.16,0.1112,0.35,0.05
M_2,305.86,44.66,0.5914,0.78,0.456
M_3,299.27,43.18,0.1331,0.398,0.077
M_2,296.21,42.28,0.1294,0.462,0.097
M_3,297.98,46.17,0.1741,0.54,0.145
M_2,299.78,41.75,0.3747,0.641,0.27
M_1,291.45,44.08,0.141,0.437,0.094
M_1,298.23,41.41,0.0403,0.415,0.041
M_2,296.18,41.61,0.2098,0.514,0.152
M_2,302.34,42.79,0.4321,0.513,0.267
M_3,294.21,40.83,0.1108,0.343,0.047
M_1,300.76,43.8,0.1748,0.523,0.144
M_2,298.93,42.42,0.1334,0.449,0.095
M_2,297.77,41.76,0.3259,0.703,0.27
M_1,301.08,43.03,0.2932,0.622,0.234
M_1,297.11,44.49,0.2741,0.489,0.172
M_2,298.19,40.33,0.1462,0.459,0.104
M_1,301.05,41.64,0.1927,0.509,0.149
M_2,299.02,43.28,0.1992,0.515,0.148
M_3,297.38,41.99,0.0351,0.328,0.008
M_2,297.74,43.99,0.3089,0.641,0.241
M_3,298.31,44.05,0.256,0.474,0.159
M_1,300.25,41.82,0.4126,0.682,0.303
M_2,299.89,44.57,0.2465,0.486,0.159
M_1,294.52,42.11,0.0451,0.345,0.018
M_3,296.06,41.75,0.1458,0.506,0.12
M_3,297.24,44.78,0.2233,0.447,0.134
M_1,299.16,42.63,0.274,0.594,0.209
M_2,296.46,41.42,0.1255,0.49,0.105
M_3,297.26,40.63,0.2276,0.414,0.125
M_3,293.77,41.3,0.042,0.404,0.038
M_2,291.39,41.91,0.0302,0.496,0.065
M_3,298.53,43.64,0.2844,0.447,0.162
M_3,295.55,44.74,0.1406,0.525,0.125
M_2,293.56,40.45,0.0233,0.311,0.0
M_2,299.45,43.29,0.2928,0.631,0.23
M_3,296.97,42.84,0.4904,0.797,0.377
M_3,299.94,40.49,0.2337,0.438,0.136
M_1,296.3,43.42,0.1339,0.489,0.109
M_3,294.11,43.75,0.2186,0.511,0.155
M_1,295.52,40.42,0.2507,0.47,0.155
M_2,295.82,41.35,0.0628,0.36,0.032
M_2,295.45,45.04,0.2242,0.4,0.118
M_3,298.39,41.38,0.1259,0.462,0.096
M_3,299.09,39.42,0.1264,0.336,0.052
M_2,295.47,43.4,0.2144,0.511,0.153
M_2,297.98,40.5,0.1114,0.448,0.084
M_2,300.31,41.24,0.1435,0.404,0.085
M_2,302.51,43.66,0.34,0.596,0.256
M_3,298.9,41.26,0.1717,0.413,0.099
M_1,296.89,42.16,0.2941,0.568,0.209
M_3,297.22,41.91,0.1157,0.404,0.071
M_2,300.46,43.62,0.3265,0.615,0.243
M_3,295.62,44.82,0.1409,0.45,0.099
M_1,297.74,43.57,0.1311,0.381,0.07
M_1,297.37,43.45,0.3722,0.593,0.253
M_1,295.51,41.38,0.0842,0.454,0.074
M_2,297.72,44.73,0.1978,0.351,0.089
M_2,298.55,43.32,0.1661,0.514,0.132
M_2,300.57,39.18,0.1009,0.45,0.084
M_1,297.61,42.02,0.0409,0.385,0.031
M_1,296.07,44.54,0.3132,0.67,0.253
M_1,304.48,43.37,0.3211,0.482,0.22
M_1,298.87,43.05,0.1028,0.556,0.118
M_2,294.44,41.29,0.057,0.314,0.013
M_2,300.45,40.03,0.1058,0.409,0.071
M_3,297.09,41.74,0.1686,0.55,0.146
M_3,299.34,41.52,0.1512,0.534,0.132
M_2,296.68,44.38,0.1787,0.364,0.085
M_1,297.88,43.47,0.1529,0.45,0.104
M_2,299.54,42.85,0.3326,0.58,0.23
M_1,292.7,42.02,0.0979,0.366,0.05
M_3,295.02,44.33,0.1009,0.448,0.08
M_2,296.25,43.17,0.1316,0.471,0.102
M_1,295.27,40.68,0.1242,0.391,0.07
M_3,295.63,42.37,0.0153,0.481,0.053
M_1,292.22,43.13,0.0705,0.375,0.041
M_3,293.38,40.56,0.0958,0.412,0.065
M_2,293.09,42.78,0.0532,0.352,0.025
M_2,298.31,41.24,0.1835,0.483,0.129
M_1,293.8,44.16,0.041,0.314,0.006
M_2,295.1,41.41,0.0756,0.354,0.035
M_3,296.81,42.0,0.0236,0.41,0.032
M_2,293.56,44.88,0.0638,0.459,0.067
M_2,299.7,40.95,0.0771,0.394,0.05
M_3,299.57,42.04,0.2423,0.601,0.197
M_3,299.31,42.31,0.1179,0.444,0.086
M_1,301.1,42.23,0.4818,0.663,0.334
M_3,296.32,43.75,0.288,0.523,0.19
M_2,304.28,42.75,0.5921,0.78,0.446
M_1,295.51,42.18,0.1467,0.388,0.079
M_3,298.1,43.32,0.0612,0.259,0.0
M_2,298.32,40.48,0.046,0.349,0.02
M_1,295.79,41.21,0.2557,0.536,0.18
M_3,291.85,41.45,0.0056,0.338,0.0
M_3,296.2,43.93,0.0821,0.447,0.071
M_3,299.62,43.9,0.1819,0.325,0.073
M_3,294.13,44.71,0.0898,0.515,0.098
M_2,294.15,43.43,0.1384,0.391,0.077
M_1,293.58,41.17,0.0968,0.465,0.084
M_3,300.0,43.43,0.2395,0.496,0.159
M_2,292.91,42.32,0.3848,0.617,0.267
M_1,298.42,43.36,0.4064,0.678,0.298
M_1,299.98,43.97,0.1128,0.369,0.057
M_1,297.72,43.15,0.2987,0.619,0.229
M_3,299.63,46.6,0.072,0.286,0.01
M_3,294.97,42.1,0.0864,0.449,0.074
M_3,298.72,43.79,0.1602,0.516,0.13
M_2,300.38,40.7,0.1982,0.422,0.117
M_2,300.58,43.81,0.1269,0.568,0.137
M_1,296.22,43.06,0.3006,0.564,0.21
M_1,296.06,39.42,0.0512,0.384,0.035
M_1,302.29,44.29,0.4923,0.658,0.345
M_1,298.54,42.27,0.3514,0.577,0.237
M_3,298.87,44.74,0.092,0.388,0.055
M_2,299.16,43.12,0.5022,0.619,0.32
M_1,296.43,42.06,0.0885,0.512,0.097
M_2,297.35,41.23,0.0728,0.356,0.035
M_3,296.3,42.15,0.264,0.562,0.193
M_1,299.23,42.48,0.229,0.507,0.158
M_3,298.62,44.34,0.4383,0.68,0.313
M_2,294.91,42.69,0.0136,0.406,0.026
M_3,295.81,43.29,0.1471,0.364,0.071
M_3,295.53,43.1,0.0862,0.474,0.082
M_1,297.2,43.24,0.0123,0.457,0.043
M_2,299.39,44.47,0.2011,0.573,0.168
M_1,296.81,41.78,0.1147,0.422,0.077
M_1,295.13,40.74,0.1082,0.354,0.05
M_2,305.72,40.69,0.3981,0.59,0.301
M_1,303.45,45.0,0.5325,0.69,0.382
M_2,297.51,39.65,0.0425,0.328,0.012
M_2,300.12,44.62,0.1845,0.502,0.137
M_3,298.81,42.86,0.3651,0.636,0.264
M_3,300.69,46.32,0.4127,0.57,0.267
M_2,299.64,45.07,0.1869,0.493,0.134
M_3,299.21,41.0,0.0819,0.352,0.038
M_3,294.72,43.42,0.0828,0.414,0.06
M_2,297.71,42.76,0.1838,0.49,0.132
M_1,296.75,41.44,0.1127,0.371,0.058
M_1,298.67,40.66,0.2164,0.436,0.128
M_2,296.73,44.43,0.2147,0.475,0.14
M_1,294.48,43.3,0.2207,0.552,0.17
M_2,298.56,45.09,0.2355,0.478,0.151
M_3,296.06,41.98,0.0027,0.316,0.0
M_2,293.34,42.41,0.19,0.354,0.087
M_2,294.52,45.58,0.0806,0.259,0.004
M_2,297.86,43.66,0.1944,0.54,0.154
M_3,291.13,42.93,0.0133,0.485,0.053
M_3,293.36,43.01,0.0293,0.43,0.041
M_2,298.45,44.41,0.0646,0.401,0.047
M_2,295.88,44.44,0.4715,0.573,0.29
M_1,296.59,42.26,0.1516,0.496,0.119
M_2,293.41,43.43,0.0613,0.384,0.04
M_2,303.21,45.0,0.4599,0.578,0.308
M_2,300.51,43.3,0.0523,0.437,0.057
M_2,298.2,41.98,0.0722,0.418,0.056
M_2,294.71,42.77,0.2135,0.493,0.146
M_3,301.25,43.55,0.4401,0.711,0.333
M_2,293.83,42.78,0.1069,0.434,0.077
M_1,301.15,41.38,0.2774,0.561,0.206
M_1,299.36,43.94,0.127,0.512,0.114
M_2,295.91,42.98,0.1511,0.498,0.12
M_2,302.64,41.84,0.1554,0.458,0.125
M_3,300.88,43.52,0.2986,0.529,0.203
M_1,293.69,40.16,0.255,0.691,0.234
M_2,297.38,42.29,0.0685,0.388,0.044
M_1,298.78,43.65,0.1656,0.299,0.057
M_2,299.98,42.47,0.2553,0.49,0.164
M_1,300.13,40.84,0.1712,0.503,0.131
M_2,301.28,41.99,0.3704,0.576,0.254
M_3,299.65,46.8,0.3117,0.442,0.172
M_3,297.87,41.98,0.3834,0.698,0.294
M_1,298.8,42.64,0.0978,0.422,0.069
M_2,292.37,43.18,0.1948,0.546,0.156
M_2,298.59,40.95,0.2279,0.575,0.181
M_3,302.47,43.07,0.4801,0.67,0.345
M_1,296.77,41.69,0.2139,0.511,0.152
M_1,296.37,42.64,0.2806,0.483,0.173
M_3,298.91,43.35,0.3454,0.533,0.219
M_3,302.53,42.48,0.2507,0.506,0.184
M_3,305.18,44.69,0.7892,0.857,0.567
M_3,298.63,44.23,0.4329,0.713,0.322
M_1,298.59,45.12,0.2075,0.511,0.15
M_1,298.76,40.05,0.2017,0.468,0.132
M_3,298.12,44.94,0.1316,0.461,0.098
M_2,294.61,40.1,0.239,0.443,0.14
M_2,294.7,43.0,0.174,0.511,0.134
M_1,297.92,41.56,0.2222,0.534,0.164
M_1,301.58,41.48,0.5069,0.687,0.357
M_2,292.83,43.23,0.1436,0.423,0.09
M_3,298.38,43.11,0.1391,0.484,0.109
M_3,297.75,39.65,0.0725,0.388,0.046
M_1,296.68,42.61,0.1427,0.498,0.116
M_1,298.62,42.86,0.4081,0.598,0.27
M_2,300.12,43.13,0.5024,0.748,0.366
M_1,295.44,44.16,0.0805,0.368,0.043
M_3,298.39,45.49,0.2199,0.388,0.112
M_1,294.42,38.3,0.1283,0.446,0.091
M_1,291.79,45.83,0.1964,0.498,0.14
M_3,295.2,41.45,0.1757,0.394,0.094
M_3,304.83,43.98,0.3698,0.553,0.27
M_2,296.07,43.33,0.4246,0.665,0.301
M_1,293.34,41.65,0.0964,0.335,0.038
M_3,298.35,44.93,0.2126,0.501,0.149
M_1,296.1,45.8,0.3152,0.573,0.22
M_3,293.65,41.17,0.1732,0.583,0.16
M_1,298.6,43.59,0.4622,0.774,0.356
M_1,300.13,45.13,0.5269,0.774,0.386
M_1,293.07,42.34,0.0922,0.347,0.04
M_2,296.94,42.99,0.2091,0.539,0.16
M_1,303.94,47.98,0.4611,0.513,0.291
M_3,294.78,42.1,0.0849,0.429,0.066
M_3,299.14,45.05,0.3864,0.486,0.222
M_1,292.54,44.54,0.1226,0.531,0.119
M_2,301.85,43.85,0.531,0.713,0.378
M_1,299.69,37.01,0.163,0.515,0.131
M_2,296.06,41.51,0.0346,0.402,0.034
M_3,297.05,42.37,0.1646,0.398,0.091
M_3,295.64,41.92,0.0217,0.316,0.0
M_3,296.53,42.47,0.3261,0.518,0.206
M_1,298.5,42.11,0.1937,0.475,0.131
M_1,302.1,43.57,0.2598,0.48,0.176
M_3,293.15,42.51,0.1881,0.53,0.148
M_3,297.7,44.76,0.1806,0.506,0.136
M_3,301.1,41.84,0.3936,0.671,0.297
M_1,297.35,43.06,0.5192,0.738,0.369
M_3,298.5,42.24,0.1917,0.456,0.123
M_1,301.12,42.2,0.3566,0.545,0.236
M_1,299.07,42.39,0.1073,0.469,0.09
M_1,298.15,42.16,0.2519,0.545,0.181
M_3,302.05,45.08,0.424,0.712,0.331
M_2,302.92,43.66,0.3947,0.628,0.294
M_1,295.59,43.82,0.2714,0.498,0.174
M_2,298.63,43.42,0.2904,0.482,0.177
M_1,298.15,43.13,0.1614,0.499,0.125
M_1,303.17,44.73,0.4582,0.68,0.343
M_3,295.91,40.59,0.0649,0.32,0.019
M_2,298.02,39.37,0.0648,0.41,0.05
M_1,298.52,46.05,0.0649,0.406,0.049
M_1,301.78,43.79,0.4119,0.807,0.357
M_2,298.97,43.14,0.1419,0.487,0.112
M_3,297.73,45.56,0.022,0.43,0.038
M_1,297.09,39.08,0.1538,0.466,0.11
M_3,298.79,41.19,0.0758,0.383,0.045
M_2,295.84,43.87,0.0784,0.453,0.071
M_1,301.19,44.34,0.2459,0.567,0.194
M_1,292.34,45.74,0.0519,0.404,0.042
M_3,296.96,43.21,0.1575,0.539,0.137
M_2,301.98,39.42,0.4582,0.76,0.363
M_2,297.64,41.73,0.1823,0.422,0.107
M_3,295.41,45.74,0.1591,0.44,0.103
M_3,299.03,41.57,0.052,0.326,0.015
M_2,296.2,43.46,0.1934,0.505,0.141
M_2,301.36,41.62,0.2924,0.489,0.189
M_1,297.97,40.93,0.0655,0.378,0.039
M_3,293.94,43.11,0.1289,0.462,0.097
M_2,294.28,41.43,0.1792,0.404,0.1
M_3,299.26,40.1,0.2267,0.527,0.164
M_2,293.79,37.39,0.0456,0.341,0.017
M_1,295.57,39.82,0.0241,0.358,0.014
M_2,294.34,42.83,0.0587,0.446,0.06
M_1,296.41,41.81,0.0576,0.331,0.019
M_2,296.11,46.2,0.0861,0.473,0.082
M_1,297.79,44.84,0.3212,0.571,0.222
M_1,296.5,41.26,0.0323,0.503,0.068
M_3,298.2,44.65,0.5965,0.805,0.428
M_2,296.66,42.05,0.0237,0.46,0.049
M_3,297.67,45.63,0.4148,0.794,0.342
M_1,301.15,43.91,0.1682,0.511,0.14
M_3,295.75,41.79,0.1441,0.454,0.101
M_2,300.36,40.25,0.141,0.462,0.105
M_2,295.99,41.73,0.063,0.385,0.041
M_2,298.05,42.53,0.1372,0.411,0.083
M_3,300.12,41.15,0.2494,0.584,0.195
M_3,294.49,41.46,0.0351,0.398,0.033
M_3,294.53,39.39,0.0764,0.399,0.052
M_1,299.11,42.06,0.2927,0.588,0.215
M_1,294.41,40.69,0.2026,0.455,0.128
M_3,298.51,42.32,0.1615,0.418,0.096
M_3,301.77,42.17,0.5948,0.892,0.469
M_2,299.52,42.41,0.2606,0.571,0.195
M_2,296.56,45.18,0.0494,0.2,0.0
M_2,299.14,41.13,0.12,0.474,0.098
M_3,300.68,45.98,0.5399,0.818,0.411
M_1,297.83,42.53,0.1992,0.466,0.13
M_3,295.65,42.61,0.0706,0.296,0.013
M_1,299.16,42.4,0.2155,0.512,0.154
M_1,300.13,40.61,0.2007,0.417,0.115
M_1,300.6,43.06,0.0255,0.43,0.043
M_1,291.46,40.06,0.0433,0.446,0.053
M_3,294.86,43.33,0.1896,0.496,0.136
M_2,295.12,39.81,0.0743,0.461,0.072
M_1,293.6,41.42,0.0216,0.437,0.04
M_2,296.64,44.31,0.3757,0.605,0.258
M_1,293.24,44.9,0.0156,0.347,0.006
M_3,296.14,42.92,0.1698,0.445,0.11
M_3,296.11,43.75,0.2254,0.478,0.146
M_3,299.02,40.52,0.0162,0.333,0.001
M_3,296.49,44.34,0.0792,0.423,0.061
M_2,296.88,45.72,0.1392,0.361,0.067
M_1,302.01,42.62,0.3216,0.588,0.241
M_3,293.18,42.95,0.0956,0.609,0.134
M_3,298.89,40.9,0.246,0.503,0.164
M_1,298.65,47.33,0.5734,0.728,0.39
M_2,294.8,44.0,0.1276,0.496,0.108
M_1,299.46,43.54,0.2698,0.49,0.17
M_2,292.83,40.97,0.0846,0.475,0.082
M_1,297.1,42.5,0.0804,0.406,0.056
M_1,297.24,42.12,0.3621,0.658,0.271
M_3,293.06,40.84,0.0362,0.352,0.017
M_3,296.63,45.32,0.2177,0.506,0.153
M_1,296.1,42.57,0.2916,0.468,0.172
M_2,293.96,43.12,0.2015,0.492,0.141
M_1,301.27,41.19,0.3457,0.492,0.214
M_1,297.53,41.37,0.0641,0.348,0.028
M_2,298.65,41.05,0.0859,0.349,0.038
M_2,297.82,42.69,0.0669,0.36,0.033
M_1,297.48,42.31,0.3284,0.512,0.205
M_1,297.87,43.59,0.1257,0.489,0.105
M_1,298.7,43.48,0.2932,0.433,0.161
M_2,302.36,42.51,0.1063,0.431,0.092
M_1,294.33,41.73,0.0056,0.393,0.018
M_3,298.2,41.93,0.3269,0.574,0.225
M_3,295.55,46.23,0.2898,0.535,0.195
M_2,292.84,41.66,0.0503,0.428,0.05
M_1,303.11,44.78,0.5375,0.686,0.38
M_3,301.79,42.47,0.1875,0.456,0.134
M_3,294.69,40.58,0.1504,0.449,0.102
M_3,295.73,42.32,0.3414,0.631,0.252
M_3,297.52,41.49,0.05,0.437,0.053
M_2,293.96,43.87,0.0651,0.443,0.062
M_3,297.08,43.57,0.0789,0.294,0.016
M_1,294.21,43.3,0.1208,0.469,0.096
M_2,294.4,43.91,0.0435,0.416,0.043
M_3,298.5,43.72,0.5344,0.756,0.383
M_1,292.52,45.02,0.1349,0.448,0.095
M_1,300.56,42.85,0.2734,0.648,0.231
M_3,291.55,45.88,0.0708,0.436,0.062
M_3,292.23,40.67,0.0267,0.373,0.02
M_1,299.76,43.28,0.2012,0.491,0.14
M_3,299.91,40.19,0.4269,0.634,0.291
M_1,298.09,43.93,0.0074,0.278,0.0
M_1,297.7,42.2,0.2352,0.46,0.144
M_2,296.69,41.29,0.3145,0.504,0.195
M_1,303.35,43.82,0.4796,0.766,0.384
M_3,302.62,42.44,0.2585,0.465,0.174
M_1,297.5,40.6,0.0131,0.361,0.01
M_2,294.5,43.48,0.181,0.439,0.113
M_3,298.5,43.67,0.5584,0.752,0.392
M_3,306.55,46.41,0.6685,0.894,0.535
M_2,299.68,43.44,0.1834,0.498,0.134
M_1,293.6,44.05,0.2543,0.5,0.167
M_2,298.38,47.56,0.1749,0.462,0.118
M_2,298.05,42.42,0.0963,0.467,0.084
M_1,295.69,43.42,0.2521,0.551,0.184
M_2,289.32,41.96,0.0711,0.397,0.048
M_2,295.53,41.85,0.3163,0.501,0.195
M_1,297.29,42.32,0.1674,0.492,0.125
M_1,295.92,43.16,0.0536,0.447,0.058
M_3,294.84,43.08,0.104,0.423,0.072
M_1,291.01,39.4,0.043,0.38,0.03
M_2,297.26,45.56,0.2954,0.507,0.188
M_3,293.9,42.41,0.0914,0.379,0.051
M_3,300.71,43.77,0.2096,0.529,0.162
M_2,300.44,42.74,0.3433,0.559,0.231
M_1,293.94,43.38,0.0855,0.384,0.05
M_3,297.72,42.77,0.1142,0.449,0.086
M_1,296.26,42.63,0.1352,0.577,0.14
M_2,296.39,40.43,0.0782,0.41,0.056
M_3,297.41,42.07,0.0883,0.337,0.035
M_3,295.83,43.71,0.3591,0.662,0.271
M_1,292.91,41.17,0.1872,0.562,0.158
M_2,295.81,40.14,0.0617,0.372,0.035
M_3,296.59,42.88,0.108,0.583,0.13
M_3,301.0,44.79,0.3245,0.545,0.221
M_1,297.34,43.22,0.142,0.399,0.081
M_2,298.94,43.03,0.0815,0.35,0.037
M_1,296.37,43.02,0.0539,0.425,0.051
M_2,296.23,46.0,0.1242,0.429,0.084
M_1,300.93,41.67,0.325,0.615,0.245
M_2,298.05,43.52,0.2739,0.655,0.23
M_1,292.98,41.03,0.0672,0.362,0.034
M_1,297.65,42.71,0.1247,0.408,0.076
M_3,295.69,42.8,0.2216,0.371,0.107
M_2,295.34,40.56,0.2569,0.618,0.209
M_1,295.4,44.61,0.2248,0.522,0.161
M_2,293.74,42.49,0.0201,0.27,0.0
M_3,296.76,43.94,0.0495,0.339,0.018
M_1,300.7,42.87,0.2357,0.523,0.171
M_1,296.47,43.34,0.2327,0.536,0.17
M_2,301.96,44.53,0.3549,0.519,0.232
M_3,297.99,43.69,0.3529,0.624,0.255
M_3,296.06,40.19,0.3229,0.447,0.179
M_3,295.61,41.34,0.2078,0.565,0.169
M_3,307.55,43.73,0.6441,0.76,0.483
M_3,295.44,42.39,0.0787,0.424,0.061
M_2,303.16,40.69,0.2408,0.498,0.181
M_1,300.51,43.77,0.2757,0.511,0.184
M_1,297.83,40.77,0.3016,0.415,0.158
M_2,294.09,44.98,0.172,0.404,0.096
M_3,300.55,43.23,0.316,0.497,0.197
M_2,299.72,42.75,0.0948,0.431,0.071
M_2,292.25,43.0,0.2181,0.587,0.181
M_3,298.22,43.95,0.2608,0.489,0.166
M_1,294.68,40.8,0.0662,0.357,0.032
M_1,298.81,44.49,0.2673,0.485,0.167
M_3,294.4,44.36,0.1851,0.439,0.114
M_3,299.18,43.62,0.2161,0.475,0.141
M_1,303.33,43.73,0.4149,0.633,0.308
M_3,297.56,41.85,0.1884,0.577,0.164
M_2,293.49,44.45,0.1452,0.513,0.122
M_1,297.68,44.04,0.25,0.55,0.183
M_1,290.13,44.17,0.1621,0.404,0.092
M_2,296.28,44.31,0.0407,0.327,0.01
M_1,297.76,42.97,0.2484,0.513,0.169
M_3,292.84,40.96,0.1045,0.443,0.079
M_1,296.36,42.9,0.2533,0.499,0.166
M_1,296.35,44.72,0.363,0.601,0.251
M_2,296.96,43.85,0.4013,0.609,0.271
M_1,296.28,42.71,0.1471,0.355,0.068
M_1,290.73,40.18,0.0171,0.359,0.011
M_3,297.32,39.78,0.087,0.382,0.05
M_3,297.74,43.42,0.1317,0.498,0.111
M_2,294.57,45.83,0.1196,0.479,0.099
M_1,295.16,43.4,0.1106,0.479,0.095
M_3,296.72,45.3,0.2179,0.567,0.174
M_2,299.04,46.02,0.3172,0.483,0.189
M_2,298.21,42.73,0.2082,0.604,0.182
M_1,299.71,44.58,0.2446,0.562,0.184
M_1,298.3,44.69,0.3466,0.592,0.241
M_2,294.92,42.02,0.0999,0.354,0.046
M_2,293.75,45.08,0.1705,0.454,0.113
M_2,300.2,40.63,0.303,0.594,0.223
M_3,295.19,42.75,0.3323,0.574,0.228
M_2,300.64,42.22,0.3269,0.577,0.231
M_3,295.42,42.32,0.0653,0.339,0.025
M_1,296.21,38.52,0.043,0.294,0.0
M_3,295.09,43.44,0.0858,0.379,0.049
M_1,297.25,44.44,0.2377,0.547,0.176
M_2,296.45,43.55,0.3517,0.597,0.245
M_1,294.87,42.4,0.166,0.462,0.114
M_1,297.09,39.05,0.0353,0.365,0.021
M_3,299.49,45.54,0.1892,0.389,0.099
M_3,294.98,41.45,0.0786,0.315,0.023
M_1,307.88,42.77,0.4201,0.704,0.365
M_1,296.77,43.23,0.2268,0.566,0.178
M_2,299.25,42.03,0.4682,0.672,0.323
M_1,300.03,43.52,0.3181,0.695,0.264
M_1,291.64,41.63,0.0329,0.446,0.049
M_2,300.67,44.04,0.2818,0.482,0.178
M_1,302.54,44.86,0.4169,0.73,0.337
M_3,297.2,41.63,0.2207,0.472,0.142
M_2,295.04,43.77,0.0197,0.375,0.017
M_3,293.27,42.99,0.0192,0.433,0.038
M_1,293.61,44.47,0.019,0.271,0.0
M_3,292.61,44.82,0.2162,0.503,0.151
M_3,299.57,42.28,0.0439,0.407,0.04
